behavior_id,user_id,product_id,product_name,category_id,category_name,behavior,datetime,price,quantity,channel,device,province,city,user_segment,page_type,session_id,is_new_user,campaign_id,source_keyword,order_id
B004454,U000724,P000117,云感食品饮料便携装,C02,食品饮料,fav,2026-04-01 11:39:00,54.00,,taobao,mac,河南省,郑州市,regular,search,S004455,0,C202601,云感食品,
B004455,U000375,P000085,悦活家居日用套装,C04,家居日用,fav,2026-05-05 17:03:00,70.00,,offline,ios,浙江省,杭州市,member,product_detail,S004456,0,C202602,悦活家居,
B004456,U000701,P000030,轻氧家居日用套装,C04,家居日用,pv,2026-03-26 16:01:00,106.00,,taobao,ios,福建省,厦门市,regular,home,S004457,0,C202602,轻氧家居,
B004457,U000345,P000153,云感美妆个护升级版,C01,美妆个护,cart,2026-05-27 15:53:00,48.00,1,douyin,mac,河南省,郑州市,member,search,S004458,0,C202604,云感美妆,
B004458,U000081,P000025,悦活宠物用品套装,C08,宠物用品,pv,2026-01-20 17:22:00,105.00,,search,android,广东省,深圳市,high_value,home,S004459,0,C202602,悦活宠物,
B004459,U000178,P000008,臻选美妆个护升级版,C01,美妆个护,pv,2026-05-27 13:52:00,69.00,,douyin,android,浙江省,杭州市,member,product_detail,S004460,0,C202602,臻选美妆,
B004460,U000815,P000141,云感数码配件旗舰款,C05,数码配件,pv,2026-02-03 20:50:00,220.00,,douyin,mac,河南省,郑州市,regular,search,S004461,0,C202603,云感数码,
B004461,U000051,P000039,云感生鲜日常款,C09,生鲜,pv,2026-06-27 11:35:00,109.00,,taobao,windows,山东省,青岛市,high_value,home,S004462,0,C202601,云感生鲜,
B004462,U000246,P000040,原野数码配件套装,C05,数码配件,cart,2026-01-27 13:56:00,162.00,1,taobao,ios,福建省,厦门市,member,category,S004463,0,C202604,原野数码,
B004463,U000446,P000074,臻选美妆个护日常款,C01,美妆个护,pv,2026-02-08 20:54:00,71.00,,wechat,ios,四川省,成都市,regular,category,S004464,0,C202601,臻选美妆,
B004464,U000185,P000138,轻氧数码配件升级版,C05,数码配件,fav,2026-05-17 17:25:00,150.00,,wechat,ios,山东省,青岛市,member,product_detail,S004465,0,C202605,轻氧数码,
B004465,U000705,P000070,原野宠物用品套装,C08,宠物用品,pv,2026-02-03 11:27:00,147.00,,offline,android,北京市,北京市,regular,category,S004466,0,C202603,原野宠物,
B004466,U000838,P000131,轻盈生鲜旗舰款,C09,生鲜,pv,2026-03-29 20:28:00,85.00,,search,mac,浙江省,杭州市,new,category,S004467,1,C202603,轻盈生鲜,
B004467,U000689,P000109,悦活旅行用品日常款,C10,旅行用品,cart,2026-01-24 21:41:00,614.00,1,search,windows,北京市,北京市,regular,home,S004468,0,C202601,悦活旅行,
B004468,U000338,P000098,臻选家居日用升级版,C04,家居日用,pv,2026-04-27 14:53:00,90.00,,douyin,android,上海市,上海市,member,search,S004469,0,C202601,臻选家居,
B004469,U000161,P000067,悦活旅行用品便携装,C10,旅行用品,fav,2026-04-18 17:32:00,195.00,,wechat,android,河南省,郑州市,member,product_detail,S004470,0,C202603,悦活旅行,
B004470,U000829,P000018,轻氧生鲜升级版,C09,生鲜,cart,2026-06-19 08:08:00,81.00,1,wechat,windows,江苏省,南京市,new,category,S004471,1,C202604,轻氧生鲜,
B004471,U000160,P000086,臻选数码配件旗舰款,C05,数码配件,fav,2026-06-13 08:27:00,150.00,,wechat,android,广东省,深圳市,member,home,S004472,0,C202605,臻选数码,
B004472,U000347,P000172,原野宠物用品便携装,C08,宠物用品,fav,2026-02-08 10:30:00,99.00,,offline,mac,河南省,郑州市,member,home,S004473,0,C202604,原野宠物,
B004473,U000843,P000001,悦活家居日用旗舰款,C04,家居日用,pv,2026-01-20 12:21:00,141.00,,jd,mac,福建省,厦门市,new,category,S004474,1,C202605,悦活家居,
B004474,U000698,P000108,轻氧母婴用品升级版,C06,母婴用品,fav,2026-02-21 13:18:00,86.00,,taobao,android,山东省,青岛市,regular,product_detail,S004475,0,C202603,轻氧母婴,
B004475,U000697,P000051,云感宠物用品旗舰款,C08,宠物用品,fav,2026-05-28 14:45:00,64.00,,wechat,ios,山东省,青岛市,regular,search,S004476,0,C202602,云感宠物,
B004476,U000475,P000022,原野母婴用品便携装,C06,母婴用品,pv,2026-04-18 16:44:00,190.00,,taobao,ios,福建省,厦门市,regular,home,S004477,0,C202602,原野母婴,
B004477,U000276,P000081,云感数码配件旗舰款,C05,数码配件,cart,2026-02-11 12:07:00,152.00,1,taobao,ios,四川省,成都市,member,product_detail,S004478,0,C202605,云感数码,
B004478,U000425,P000105,云感运动户外套装,C07,运动户外,fav,2026-02-05 17:08:00,142.00,,wechat,android,四川省,成都市,regular,product_detail,S004479,0,C202602,云感运动,
B004479,U000696,P000100,原野运动户外套装,C07,运动户外,cart,2026-04-02 11:00:00,235.00,1,search,ios,江苏省,南京市,regular,search,S004480,0,C202601,原野运动,
B004480,U000351,P000067,悦活旅行用品便携装,C10,旅行用品,pv,2026-04-02 21:59:00,195.00,,jd,windows,河南省,郑州市,member,search,S004481,0,C202602,悦活旅行,
B004481,U000895,P000121,悦活运动户外旗舰款,C07,运动户外,pv,2026-01-11 22:08:00,291.00,,search,windows,江苏省,南京市,new,home,S004482,1,C202602,悦活运动,
B004482,U000665,P000080,臻选家居日用套装,C04,家居日用,pv,2026-05-16 14:02:00,148.00,,jd,mac,广东省,深圳市,regular,category,S004483,0,C202602,臻选家居,
B004483,U000309,P000134,臻选数码配件日常款,C05,数码配件,cart,2026-03-08 12:21:00,120.00,1,jd,android,湖北省,武汉市,member,search,S004484,0,C202606,臻选数码,
B004484,U000462,P000053,轻盈服饰升级版,C03,服饰,pv,2026-03-19 13:45:00,262.00,,offline,ios,北京市,北京市,regular,product_detail,S004485,0,C202602,轻盈服饰,
B004485,U000808,P000035,轻盈家居日用套装,C04,家居日用,cart,2026-01-10 17:05:00,116.00,1,offline,windows,江苏省,南京市,regular,home,S004486,0,C202606,轻盈家居,
B004486,U000238,P000066,轻氧母婴用品旗舰款,C06,母婴用品,cart,2026-04-20 22:27:00,76.00,1,search,ios,四川省,成都市,member,home,S004487,0,C202604,轻氧母婴,
B004487,U000391,P000159,云感旅行用品日常款,C10,旅行用品,pv,2026-05-23 19:53:00,514.00,,search,mac,江苏省,南京市,member,search,S004488,0,C202603,云感旅行,
B004488,U000686,P000145,悦活宠物用品套装,C08,宠物用品,fav,2026-05-24 17:42:00,42.00,,taobao,windows,四川省,成都市,regular,home,S004489,0,C202606,悦活宠物,
B004489,U000377,P000131,轻盈生鲜旗舰款,C09,生鲜,pv,2026-03-02 16:17:00,85.00,,taobao,windows,四川省,成都市,member,product_detail,S004490,0,C202604,轻盈生鲜,
B004490,U000420,P000117,云感食品饮料便携装,C02,食品饮料,fav,2026-01-17 18:00:00,54.00,,jd,android,湖北省,武汉市,member,home,S004491,0,C202601,云感食品,
B004491,U000434,P000059,轻盈美妆个护日常款,C01,美妆个护,cart,2026-01-04 11:03:00,52.00,1,jd,mac,北京市,北京市,regular,search,S004492,0,C202603,轻盈美妆,
B004492,U000592,P000143,轻盈美妆个护升级版,C01,美妆个护,cart,2026-01-02 13:10:00,53.00,1,offline,mac,山东省,青岛市,regular,category,S004493,0,C202605,轻盈美妆,
B004493,U000251,P000055,悦活宠物用品套装,C08,宠物用品,pv,2026-04-26 08:57:00,100.00,,jd,android,福建省,厦门市,member,product_detail,S004494,0,C202603,悦活宠物,
B004494,U000645,P000078,轻氧运动户外升级版,C07,运动户外,pv,2026-05-10 13:06:00,332.00,,taobao,android,山东省,青岛市,regular,category,S004495,0,C202605,轻氧运动,
B004495,U000072,P000047,轻盈服饰便携装,C03,服饰,pv,2026-06-25 21:57:00,154.00,,search,ios,四川省,成都市,high_value,home,S004496,0,C202601,轻盈服饰,
B004496,U000177,P000043,悦活服饰升级版,C03,服饰,fav,2026-04-17 20:41:00,237.00,,search,mac,北京市,北京市,member,search,S004497,0,C202603,悦活服饰,
B004497,U000047,P000105,云感运动户外套装,C07,运动户外,fav,2026-02-16 08:05:00,142.00,,douyin,ios,河南省,郑州市,high_value,home,S004498,0,C202602,云感运动,
B004498,U000118,P000067,悦活旅行用品便携装,C10,旅行用品,pv,2026-06-03 14:26:00,195.00,,taobao,ios,广东省,深圳市,high_value,home,S004499,0,C202606,悦活旅行,
B004499,U000835,P000124,原野食品饮料日常款,C02,食品饮料,cart,2026-03-10 13:37:00,60.00,1,taobao,ios,四川省,成都市,new,category,S004500,1,C202604,原野食品,
B004500,U000831,P000040,原野数码配件套装,C05,数码配件,cart,2026-04-19 20:38:00,162.00,1,wechat,windows,浙江省,杭州市,new,home,S004501,1,C202605,原野数码,
B004501,U000784,P000092,臻选服饰便携装,C03,服饰,pv,2026-04-06 17:37:00,291.00,,jd,android,江苏省,南京市,regular,category,S004502,0,C202604,臻选服饰,
B004502,U000328,P000123,云感宠物用品升级版,C08,宠物用品,pv,2026-04-20 12:52:00,83.00,,taobao,mac,湖北省,武汉市,member,home,S004503,0,C202604,云感宠物,
B004503,U000582,P000007,悦活服饰便携装,C03,服饰,fav,2026-06-29 16:34:00,344.00,,jd,windows,福建省,厦门市,regular,home,S004504,0,C202603,悦活服饰,
B004504,U000242,P000013,悦活食品饮料升级版,C02,食品饮料,cart,2026-02-12 14:30:00,91.00,1,jd,ios,山东省,青岛市,member,product_detail,S004505,0,C202601,悦活食品,
B004505,U000900,P000059,轻盈美妆个护日常款,C01,美妆个护,pv,2026-05-04 14:34:00,52.00,,wechat,ios,北京市,北京市,new,home,S004506,1,C202603,轻盈美妆,
B004506,U000899,P000134,臻选数码配件日常款,C05,数码配件,pv,2026-02-15 18:51:00,120.00,,jd,windows,北京市,北京市,new,product_detail,S004507,1,C202605,臻选数码,
B004507,U000266,P000005,轻盈数码配件套装,C05,数码配件,fav,2026-05-29 17:21:00,256.00,,search,windows,湖北省,武汉市,member,category,S004508,0,C202601,轻盈数码,
B004508,U000377,P000105,云感运动户外套装,C07,运动户外,pv,2026-02-27 13:43:00,142.00,,search,windows,四川省,成都市,member,category,S004509,0,C202606,云感运动,
B004509,U000211,P000011,轻盈旅行用品旗舰款,C10,旅行用品,pv,2026-02-06 22:53:00,224.00,,wechat,windows,江苏省,南京市,member,category,S004510,0,C202604,轻盈旅行,
B004510,U000411,P000111,云感宠物用品旗舰款,C08,宠物用品,fav,2026-04-05 11:12:00,117.00,,wechat,mac,江苏省,南京市,member,product_detail,S004511,0,C202602,云感宠物,
B004511,U000579,P000091,悦活母婴用品旗舰款,C06,母婴用品,fav,2026-04-14 11:44:00,87.00,,wechat,windows,北京市,北京市,regular,product_detail,S004512,0,C202605,悦活母婴,
B004512,U000213,P000131,轻盈生鲜旗舰款,C09,生鲜,pv,2026-06-07 17:34:00,85.00,,douyin,ios,浙江省,杭州市,member,category,S004513,0,C202603,轻盈生鲜,
B004513,U000300,P000135,云感数码配件套装,C05,数码配件,fav,2026-06-08 14:56:00,182.00,,search,android,湖北省,武汉市,member,search,S004514,0,C202606,云感数码,
B004514,U000500,P000126,轻氧旅行用品旗舰款,C10,旅行用品,pv,2026-05-11 12:56:00,248.00,,douyin,ios,河南省,郑州市,regular,search,S004515,0,C202604,轻氧旅行,
B004515,U000493,P000139,悦活运动户外日常款,C07,运动户外,pv,2026-05-13 16:43:00,358.00,,taobao,mac,江苏省,南京市,regular,search,S004516,0,C202605,悦活运动,
B004516,U000888,P000023,轻盈食品饮料升级版,C02,食品饮料,pv,2026-02-03 17:30:00,79.00,,jd,android,上海市,上海市,new,product_detail,S004517,1,C202602,轻盈食品,
B004517,U000829,P000124,原野食品饮料日常款,C02,食品饮料,pv,2026-02-27 08:39:00,60.00,,offline,windows,江苏省,南京市,new,product_detail,S004518,1,C202602,原野食品,
B004518,U000098,P000065,轻盈生鲜套装,C09,生鲜,pv,2026-04-23 19:35:00,41.00,,jd,windows,福建省,厦门市,high_value,home,S004519,0,C202606,轻盈生鲜,
B004519,U000014,P000043,悦活服饰升级版,C03,服饰,pv,2026-01-18 09:41:00,237.00,,jd,ios,湖北省,武汉市,high_value,home,S004520,0,C202602,悦活服饰,
B004520,U000813,P000155,轻盈生鲜套装,C09,生鲜,cart,2026-01-02 14:33:00,106.00,1,jd,ios,河南省,郑州市,regular,category,S004521,0,C202601,轻盈生鲜,
B004521,U000534,P000023,轻盈食品饮料升级版,C02,食品饮料,fav,2026-04-21 22:08:00,79.00,,offline,ios,上海市,上海市,regular,product_detail,S004522,0,C202603,轻盈食品,
B004522,U000178,P000141,云感数码配件旗舰款,C05,数码配件,cart,2026-03-03 18:00:00,220.00,1,taobao,android,浙江省,杭州市,member,category,S004523,0,C202605,云感数码,
B004523,U000682,P000016,原野运动户外旗舰款,C07,运动户外,pv,2026-04-08 12:15:00,164.00,,offline,windows,上海市,上海市,regular,home,S004524,0,C202602,原野运动,
B004524,U000756,P000074,臻选美妆个护日常款,C01,美妆个护,pv,2026-05-11 10:17:00,71.00,,douyin,windows,福建省,厦门市,regular,home,S004525,0,C202605,臻选美妆,
B004525,U000125,P000101,轻盈生鲜旗舰款,C09,生鲜,cart,2026-02-15 11:02:00,111.00,1,jd,windows,四川省,成都市,member,product_detail,S004526,0,C202601,轻盈生鲜,
B004526,U000025,P000011,轻盈旅行用品旗舰款,C10,旅行用品,fav,2026-05-24 22:39:00,224.00,,wechat,mac,四川省,成都市,high_value,product_detail,S004527,0,C202605,轻盈旅行,
B004527,U000302,P000045,云感食品饮料套装,C02,食品饮料,pv,2026-03-03 17:40:00,67.00,,taobao,windows,浙江省,杭州市,member,home,S004528,0,C202606,云感食品,
B004528,U000486,P000050,臻选生鲜套装,C09,生鲜,pv,2026-05-03 23:49:00,108.00,,offline,android,山东省,青岛市,regular,search,S004529,0,C202602,臻选生鲜,
B004529,U000107,P000021,云感宠物用品旗舰款,C08,宠物用品,fav,2026-05-03 19:01:00,160.00,,taobao,android,北京市,北京市,high_value,category,S004530,0,C202604,云感宠物,
B004530,U000435,P000093,云感生鲜升级版,C09,生鲜,cart,2026-03-24 08:04:00,39.00,1,jd,android,河南省,郑州市,regular,product_detail,S004531,0,C202604,云感生鲜,
B004531,U000189,P000094,原野运动户外日常款,C07,运动户外,pv,2026-04-10 08:49:00,136.00,,search,windows,上海市,上海市,member,category,S004532,0,C202605,原野运动,
B004532,U000245,P000126,轻氧旅行用品旗舰款,C10,旅行用品,pv,2026-01-16 10:19:00,248.00,,jd,mac,北京市,北京市,member,search,S004533,0,C202603,轻氧旅行,
B004533,U000207,P000038,臻选母婴用品升级版,C06,母婴用品,pv,2026-06-27 21:13:00,188.00,,jd,mac,四川省,成都市,member,category,S004534,0,C202601,臻选母婴,
B004534,U000716,P000095,轻盈旅行用品套装,C10,旅行用品,pv,2026-03-28 10:41:00,577.00,,search,android,浙江省,杭州市,regular,search,S004535,0,C202602,轻盈旅行,
B004535,U000261,P000106,原野母婴用品旗舰款,C06,母婴用品,cart,2026-06-19 18:09:00,102.00,1,taobao,mac,浙江省,杭州市,member,search,S004536,0,C202604,原野母婴,
B004536,U000783,P000119,轻盈宠物用品日常款,C08,宠物用品,cart,2026-01-14 09:54:00,99.00,1,search,windows,江苏省,南京市,regular,product_detail,S004537,0,C202605,轻盈宠物,
B004537,U000157,P000136,原野运动户外旗舰款,C07,运动户外,fav,2026-04-25 17:22:00,169.00,,search,ios,上海市,上海市,member,category,S004538,0,C202606,原野运动,
B004538,U000852,P000160,原野旅行用品套装,C10,旅行用品,pv,2026-03-01 08:25:00,231.00,,search,ios,四川省,成都市,new,search,S004539,1,C202606,原野旅行,
B004539,U000712,P000119,轻盈宠物用品日常款,C08,宠物用品,pv,2026-04-30 11:11:00,99.00,,douyin,mac,江苏省,南京市,regular,home,S004540,0,C202601,轻盈宠物,
B004540,U000378,P000149,轻盈家居日用日常款,C04,家居日用,pv,2026-05-28 08:36:00,110.00,,wechat,ios,浙江省,杭州市,member,search,S004541,0,C202605,轻盈家居,
B004541,U000870,P000077,轻盈服饰便携装,C03,服饰,cart,2026-02-17 20:08:00,279.00,1,jd,ios,江苏省,南京市,new,category,S004542,1,C202602,轻盈服饰,
B004542,U000640,P000066,轻氧母婴用品旗舰款,C06,母婴用品,fav,2026-04-24 19:42:00,76.00,,wechat,android,浙江省,杭州市,regular,product_detail,S004543,0,C202603,轻氧母婴,
B004543,U000441,P000143,轻盈美妆个护升级版,C01,美妆个护,pv,2026-05-13 08:14:00,53.00,,offline,android,江苏省,南京市,regular,product_detail,S004544,0,C202604,轻盈美妆,
B004544,U000111,P000090,轻氧旅行用品套装,C10,旅行用品,fav,2026-06-06 22:11:00,170.00,,taobao,ios,浙江省,杭州市,high_value,product_detail,S004545,0,C202604,轻氧旅行,
B004545,U000814,P000140,臻选食品饮料套装,C02,食品饮料,cart,2026-06-11 15:46:00,71.00,1,offline,windows,北京市,北京市,regular,product_detail,S004546,0,C202605,臻选食品,
B004546,U000426,P000079,悦活服饰日常款,C03,服饰,cart,2026-05-27 20:45:00,452.00,1,offline,windows,广东省,深圳市,regular,category,S004547,0,C202603,悦活服饰,
B004547,U000636,P000026,臻选生鲜旗舰款,C09,生鲜,fav,2026-05-24 14:50:00,88.00,,taobao,ios,北京市,北京市,regular,search,S004548,0,C202605,臻选生鲜,
B004548,U000089,P000005,轻盈数码配件套装,C05,数码配件,pv,2026-01-19 10:44:00,256.00,,jd,ios,湖北省,武汉市,high_value,home,S004549,0,C202606,轻盈数码,
B004549,U000582,P000120,轻氧宠物用品套装,C08,宠物用品,cart,2026-01-23 09:02:00,58.00,1,jd,windows,福建省,厦门市,regular,home,S004550,0,C202601,轻氧宠物,
B004550,U000183,P000019,悦活家居日用日常款,C04,家居日用,fav,2026-05-04 09:15:00,71.00,,search,android,山东省,青岛市,member,home,S004551,0,C202603,悦活家居,
B004551,U000528,P000076,原野美妆个护旗舰款,C01,美妆个护,pv,2026-06-12 11:28:00,77.00,,taobao,mac,广东省,深圳市,regular,search,S004552,0,C202603,原野美妆,
B004552,U000127,P000046,原野食品饮料旗舰款,C02,食品饮料,pv,2026-06-21 22:27:00,69.00,,offline,windows,广东省,深圳市,member,home,S004553,0,C202602,原野食品,
B004553,U000081,P000056,臻选旅行用品旗舰款,C10,旅行用品,cart,2026-01-27 19:17:00,443.00,1,jd,android,广东省,深圳市,high_value,search,S004554,0,C202602,臻选旅行,
B004554,U000220,P000044,臻选食品饮料日常款,C02,食品饮料,pv,2026-01-28 08:56:00,28.00,,jd,mac,广东省,深圳市,member,search,S004555,0,C202605,臻选食品,
